,short_ma,long_ma,signal,regime,cumulative_return,sharpe
357,13,37,20,,2.70405860107422,0.33813864475595495
358,16,33,20,,2.70405860107422,0.33813864475595495
359,20,42,18,,2.70405860107422,0.33813864475595495
360,18,33,18,,2.70405860107422,0.33813864475595495
361,16,33,18,,2.70405860107422,0.33813864475595495
362,20,42,16,,2.70405860107422,0.33813864475595495
363,20,28,16,,2.70405860107422,0.33813864475595495
364,20,42,15,,2.70405860107422,0.33813864475595495
365,18,37,16,,2.70405860107422,0.33813864475595495
366,20,28,20,,2.70405860107422,0.33813864475595495
367,18,33,16,,2.70405860107422,0.33813864475595495
368,20,37,18,,2.70405860107422,0.33813864475595495
369,20,37,16,,2.70405860107422,0.33813864475595495
370,20,37,15,,2.70405860107422,0.33813864475595495
371,18,28,13,,2.70405860107422,0.33813864475595495
372,12,24,6,,2.70405860107422,0.33813864475595495
373,20,33,15,,2.70405860107422,0.33813864475595495
374,20,33,16,,2.70405860107422,0.33813864475595495
375,20,37,13,,2.70405860107422,0.33813864475595495
376,20,33,18,,2.70405860107422,0.33813864475595495
377,18,37,15,,2.70405860107422,0.33813864475595495
378,20,33,20,,2.70405860107422,0.33813864475595495
379,16,37,18,,2.70405860107422,0.33813864475595495
380,15,37,20,,2.70405860107422,0.33813864475595495
381,16,42,15,,2.70405860107422,0.33813864475595495
382,18,42,15,,2.70405860107422,0.33813864475595495
383,15,42,18,,2.70405860107422,0.33813864475595495
384,16,42,16,,2.70405860107422,0.33813864475595495
385,16,37,20,,2.70405860107422,0.33813864475595495
386,16,42,18,,2.70405860107422,0.33813864475595495
387,18,42,16,,2.70405860107422,0.33813864475595495
388,18,37,18,,2.70405860107422,0.33813864475595495
389,18,37,20,,2.70405860107422,0.33813864475595495
390,15,42,20,,2.70405860107422,0.33813864475595495
391,18,42,18,,2.70405860107422,0.33813864475595495
392,16,42,20,,2.70405860107422,0.33813864475595495
393,15,37,18,,2.70405860107422,0.33813864475595495
394,15,42,16,,2.70405860107422,0.33813864475595495
395,6,33,6,,2.7037726684570496,0.35518042971517594
396,7,33,5,,2.7037726684570496,0.35518042971517594
397,6,37,5,,2.7037726684570496,0.35518042971517594
398,15,20,20,,2.702368050537121,0.33730581053955794
399,18,28,18,,2.702368050537121,0.33730581053955794
400,18,28,20,,2.702368050537121,0.33730581053955794
401,16,24,16,,2.702368050537121,0.33730581053955794
402,18,24,20,,2.702368050537121,0.33730581053955794
403,13,28,18,,2.702368050537121,0.33730581053955794
404,13,24,20,,2.702368050537121,0.33730581053955794
405,15,28,15,,2.702368050537121,0.33730581053955794
406,16,28,20,,2.702368050537121,0.33730581053955794
407,20,24,18,,2.702368050537121,0.33730581053955794
408,20,24,20,,2.702368050537121,0.33730581053955794
409,6,28,20,,2.694104029541015,0.34530395395522356
410,20,28,6,,2.694104029541015,0.34530395395522356
411,12,37,13,,2.687944074707031,0.3409353477240701
412,15,33,11,,2.687944074707031,0.3409353477240701
413,10,24,8,,2.6837976818847493,0.3380285733655373
414,7,20,13,,2.6837976818847493,0.3380285733655373
415,9,42,18,,2.6828057360839908,0.3394646841684003
